iter,UEGap
402,0.000277655
403,0.000346685
404,0.000343969
405,0.000298227
406,0.000445905
407,0.000245375
408,0.000286464
409,0.000378219
410,0.000296341
411,0.000353389
412,0.000424199
413,0.000343275
414,0.000318241
415,0.000290896
416,0.000365872
417,0.0003014
418,0.00033395
419,0.000264611
420,0.000313182
421,0.000343142
422,0.000227849
423,0.0003431
424,0.000354503
425,0.000272989
426,0.000306802
427,0.000339675
428,0.000280741
429,0.000341934
430,0.000338562
431,0.000331815
432,0.000218132
433,0.000405277
434,0.000329347
435,0.000302963
436,0.000289528
437,0.000291491
438,0.000231185
439,0.000331027
440,0.000391306
441,0.000327877
442,0.000299098
443,0.000252162
444,0.000335257
445,0.00030633
446,0.000308649
447,0.00035588
448,0.000367688
449,0.000239925
450,0.000374184
451,0.000317661
452,0.000201899
453,0.000299687
454,0.000383037
455,0.000248452
456,0.000368522
457,0.000327263
458,0.000276912
459,0.000352419
460,0.000278791
461,0.000229689
462,0.000266196
463,0.000308853
464,0.000324196
465,0.000274357
466,0.000277413
467,0.000302171
468,0.000368394
469,0.000384464
470,0.000232069
471,0.000251562
472,0.000312404
473,0.000302911
474,0.000290916
475,0.00024722
476,0.000345258
477,0.000210071
478,0.00026922
479,0.000320055
480,0.000253672
481,0.000291915
482,0.000327343
483,0.000241763
484,0.00025529
485,0.000273745
486,0.000337116
487,0.000305196
488,0.000219946
489,0.000281362
490,0.000237295
491,0.000233634
492,0.000292023
493,0.000206632
494,0.000263076
495,0.000287774
496,0.000165529
497,0.000259513
498,0.000343664
499,0.000264388
500,0.000303136
501,0.000261967
502,0.000216266
503,0.000238351
504,0.000276306
505,0.000210106
506,0.000243961
507,0.000302771
508,0.000238749
509,0.000360846
510,0.000165711
511,0.000371798
512,0.000296259
513,0.000272911
514,0.000299712
515,0.000273724
516,0.000291261
517,0.000174126
518,0.000204184
519,0.000298887
520,0.000212832
521,0.000219023
522,0.000259386
523,0.000218611
524,0.000313614
525,0.000242633
526,0.000269073
527,0.000294566
528,0.000156889
529,0.000326517
530,0.000241707
531,0.000218085
532,0.00032879
533,0.000258993
534,0.000222235
535,0.000160368
536,0.000253078
537,0.000308992
538,0.000175014
539,0.000290164
540,0.000224091
541,0.000228455
542,0.000200236
543,0.000309517
544,0.000238138
545,0.000280627
546,0.000212473
547,0.000163259
548,0.000255161
549,0.000289831
550,0.000310229
551,0.0002263
552,0.000250173
553,0.000204828
554,0.000301553
555,0.000237077
556,0.000230567
557,0.000287251
558,0.000187448
559,0.000187912
560,0.000261437
561,0.000230029
562,0.000291093
563,0.000224
564,0.000175628
565,0.000263197
566,0.00019406
567,0.000276761
568,0.000239675
569,0.000345538
570,0.000275098
571,0.000208637
572,0.000166868
573,0.000170112
574,0.000277872
575,0.000276623
576,0.000213887
577,0.000252927
578,0.000201011
579,0.00024029
580,0.000252877
581,0.000207992
582,0.000180074
583,0.000269533
584,0.000289015
585,0.00024859
586,0.000202281
587,0.000245607
588,0.000198159
589,0.000267229
590,0.00018904
591,0.000254044
592,0.000255116
593,0.000203709
594,0.000233788
595,0.000229616
596,0.000180532
597,0.000295999
598,0.000219449
599,0.000243519
600,0.00019748
601,0.000200332
602,0.00020293
603,0.000263337
604,0.000277627
605,0.00022099
606,0.000156371
607,0.00029667
608,0.000237563
609,0.000198312
610,0.000188224
611,0.000268192
612,0.000139298
613,0.000233141
614,0.000241823
615,0.000168203
616,0.000183819
617,0.000200082
618,0.00021115
619,0.000210281
620,0.000208468
621,0.000235441
622,0.000204423
623,0.000268542
624,0.000189173
625,0.000252093
626,0.00022363
627,0.000183555
628,0.000255157
629,0.000163872
630,0.000251733
631,0.000207884
632,0.000178903
633,0.000179284
634,0.000186454
635,0.000297885
636,0.000199962
637,0.00020677
638,0.000239519
639,0.000246947
640,0.000253905
641,0.000213708
642,0.000183569
643,0.000220405
644,0.000199464
645,0.000226278
646,0.000221987
647,0.000161575
648,0.000240592
649,0.000192421
650,0.000163703
651,0.000190709
652,0.00021361
653,0.00014574
654,0.000261679
655,0.000214949
656,0.000212569
657,0.000241868
658,0.000177453
659,0.000196253
660,0.000171028
661,0.000241849
662,0.000212852
663,0.000163665
664,0.000203197
665,0.000241016
666,0.000193558
667,0.000193479
668,0.000184134
669,0.000175446
670,0.000226835
671,0.000243913
672,0.000162456
673,0.000175076
674,0.000183686
675,0.000186229
676,0.000139753
677,0.000205272
678,0.000207654
679,0.000150126
680,0.000170679
681,0.000242637
682,0.000236768
683,0.000134038
684,0.000217856
685,0.000159967
686,0.000220571
687,0.000172795
688,0.000201283
689,0.000246271
690,0.00011328
691,0.000225921
692,0.000202462
693,0.0002173
694,0.000189294
695,0.000123717
696,0.000165037
697,0.000267803
698,0.000186482
699,0.000204457
700,0.000192685
701,0.000202932
702,0.00018186
703,0.000133118
704,0.000178267
705,0.000235073
706,0.000176619
707,0.000152845
708,0.000178236
709,0.000239624
710,0.000184443
711,0.000124738
712,0.000199657
713,0.00015809
714,0.00020897
715,0.00019086
716,0.00016647
717,0.000203927
718,0.000183073
719,0.000153757
720,0.000208134
721,0.000203859
722,0.000144383
723,0.000147071
724,0.000200875
725,0.000259279
726,0.000164245
727,0.000179342
728,0.000186518
729,0.000187131
730,0.000129742
731,0.000187943
732,0.000186913
733,0.000152422
734,0.000152046
735,0.000269163
736,0.000170012
737,0.000170126
738,0.000142757
739,0.00013807
740,0.000203207
741,0.000174485
742,0.000207007
743,0.000196335
744,0.000150619
745,0.000165009
746,0.000134507
747,0.000198178
748,0.000176126
749,0.000166521
750,0.000155165
751,0.00014902
752,0.000206746
753,0.000214179
754,0.000184518
755,0.000183538
756,0.000181789
757,0.000149232
758,0.000184036
759,0.000167379
760,0.000167952
761,0.000164601
762,0.000168129
763,0.000211944
764,0.00016723
765,8.57E-05
766,0.000207205
767,0.000181394
768,0.000208682
769,0.000144094
770,0.000186391
771,0.000192016
772,0.000144369
773,0.000191354
774,0.000151504
775,0.000196554
776,0.00020921
777,0.000109157
778,0.000135617
779,0.000194843
780,0.000181472
781,0.000176051
782,0.000147542
783,0.000166979
784,0.000176741
785,0.000216167
786,0.000107828
787,0.000173848
788,0.000247519
789,0.000125384
790,0.000167922
791,0.000174248
792,0.000203134
793,9.10E-05
794,0.000172384
795,0.000188405
796,0.000184491
797,0.000137399
798,0.000157977
799,0.000192961
800,0.00011556
801,0.000219588
802,0.000184919
803,0.000186909
804,0.000204972
805,0.000112256
806,0.000214355
807,0.00015025
808,0.000156052
809,0.0001261
810,0.000163309
811,0.000178824
812,0.000194006
813,0.000100623
814,0.000177191
815,0.000194725
816,0.000165335
817,0.000183169
818,0.00019505
819,0.000116363
820,0.000195152
821,0.0002083
822,0.000178211
823,0.000152436
824,0.000190053
825,0.000168188
826,0.000167234
827,0.000150253
828,0.000125726
829,0.000192509
830,0.000130636
831,0.000180828
832,0.000150505
833,0.000165294
834,0.000161425
835,0.000177237
836,0.000177682
837,0.000139997
838,0.000151573
839,0.000140939
840,0.000125448
841,0.000186024
842,0.000200642
843,0.000159899
844,0.000118613
845,0.000153496
846,0.000180351
847,0.000134509
848,0.000131424
849,0.000160755
850,0.000145193
851,0.000144949
852,0.000167071
853,0.000204979
854,0.000100574
855,0.000143521
856,0.000174427
857,0.000207076
858,0.000104085
859,0.00019397
860,0.000152612
861,0.000149089
862,0.000142684
863,0.000115987
864,0.000168197
865,0.000127341
866,0.000181411
867,0.000121659
868,0.000239257
869,0.000141379
870,0.000153762
871,0.000171293
872,0.000127713
873,0.000124486
874,0.000152498
875,0.000154325
876,0.000102394
877,0.000162785
878,0.000207823
879,0.000112611
880,0.000164823
881,0.000129423
882,0.000119815
883,0.00015873
884,0.000150504
885,0.000200684
886,0.000163969
887,9.02E-05
888,0.000178423
889,0.000134635
890,0.000120627
891,0.000138896
892,0.000120488
893,0.000192037
894,0.00017987
895,0.00017334
896,0.000121281
897,0.000127663
898,0.000160373
899,0.000160143
900,0.000133541
901,0.000177662
902,0.000128967
903,0.000121681
904,0.000128483
905,0.000103986
906,0.000116118
907,0.000194928
908,0.000143637
909,0.00015686
910,0.000130874
911,0.000205421
912,0.000147565
913,0.000141976
914,0.00014563
915,0.000176964
916,0.000121242
917,0.000159754
918,0.000136729
919,0.000197448
920,0.000125558
921,0.000116872
922,0.000128232
923,0.000151692
924,0.000156804
925,0.000102361
926,0.000123857
927,0.000180777
928,0.000152331
929,0.000108393
930,0.0001766
931,0.00011669
932,0.000150138
933,0.000124976
934,0.000194588
935,0.000184363
936,0.000137659
937,0.000169099
938,0.000102706
939,0.000152966
940,0.000140405
941,0.00017056
942,0.000111479
943,0.000126425
944,0.000136379
945,0.000168619
946,0.000138352
947,0.000163366
948,0.000167827
949,0.00013008
950,0.000102484
951,0.000188375
952,0.000144266
953,9.88E-05
954,9.76E-05
955,0.000161397
956,0.000192032
957,0.000144591
958,0.000158269
959,0.00016495
960,0.000141187
961,0.000118604
962,0.00012623
963,0.000145899
964,0.000120545
965,0.000128362
966,0.000109023
967,0.000157966
968,9.26E-05
969,0.000139914
970,0.000162063
971,0.000122691
972,0.000117495
973,0.000156873
974,0.000180282
975,0.000111087
976,0.00012546
977,0.00012835
978,0.000126527
979,0.000113225
980,0.000140527
981,0.000169383
982,8.95E-05
983,0.000125398
984,0.000177083
985,8.77E-05
986,0.000170628
987,0.000145189
988,8.76E-05
989,0.000150895
990,0.000156811
991,0.000132689
992,0.000138476
993,0.000125266
994,0.000166246
995,0.000120348
996,0.000126481
997,0.000162437
998,0.000126103
999,9.56E-05
1000,0.00017841
1001,0.000139193
1002,0.000125263
1003,0.000131222
1004,0.000139927
1005,0.00013497
1006,0.000132789
1007,7.41E-05
1008,0.000120351
1009,0.000149762
1010,0.000159069
1011,0.000152372
1012,0.000108249
1013,0.000114025
1014,0.000130513
1015,0.00015329
1016,0.000160881
1017,0.000127703
1018,0.000108205
1019,0.000121466
1020,0.000139291
1021,0.000152854
1022,0.000119092
1023,9.23E-05
1024,0.000120966
1025,0.000157176
1026,8.51E-05
1027,0.000143396
1028,0.000128072
1029,0.000162732
1030,9.39E-05
1031,0.000144679
1032,0.000101025
1033,0.000160741
1034,0.000135297
1035,0.000137472
1036,0.000135506
1037,0.000135454
1038,0.000134304
1039,0.000125928
1040,0.000123871
1041,0.000153614
1042,0.0001458
1043,0.00010234
1044,0.000117215
1045,0.000158992
1046,0.000102075
1047,9.84E-05
1048,0.00015755
1049,0.00012257
1050,9.61E-05
1051,0.000121416
1052,0.000134895
1053,9.94E-05
1054,0.000161092
1055,0.000135145
1056,0.000157376
1057,9.88E-05
1058,0.000104348
1059,0.000130681
1060,0.000127065
1061,0.000121702
1062,0.000143038
1063,9.54E-05
1064,0.000114156
1065,0.000144255
1066,0.000125374
1067,0.000143234
1068,9.53E-05
1069,0.000104337
1070,9.42E-05
1071,0.000132758
1072,0.000107016
1073,0.000136905
1074,8.54E-05
1075,0.000126872
1076,0.000176933
1077,9.88E-05
1078,0.000121744
1079,0.000172605
1080,0.000133414
1081,0.00012944
1082,9.67E-05
1083,0.000128963
1084,0.000107532
1085,0.000138147
1086,0.000140074
1087,9.33E-05
1088,0.000177873
1089,0.000125883
1090,0.000104358
1091,0.000119584
1092,0.000106379
1093,9.58E-05
1094,0.00013007
1095,0.000119872
1096,9.36E-05
1097,0.000112779
1098,0.000106631
1099,0.000146746
1100,0.000111658
1101,0.000111589
1102,9.91E-05
1103,0.000135103
1104,0.000141367
1105,0.000104129
1106,0.000114287
1107,0.000105965
1108,0.000152146
1109,0.000149365
1110,0.000112186
1111,0.000108394
1112,0.000142096
1113,9.99E-05
1114,0.000128235
1115,0.000117606
1116,0.000143361
1117,0.000137319
1118,0.000114901
1119,0.000124562
1120,0.000112838
1121,9.43E-05
1122,0.000108856
1123,0.000124425
1124,0.000101604
1125,0.000100546
1126,0.000146821
1127,8.04E-05
1128,0.000119169
1129,9.94E-05
1130,0.000109035
1131,0.000107101
1132,9.42E-05
1133,0.000102812
1134,0.000122132
1135,0.00012395
1136,8.75E-05
1137,0.000128474
1138,0.000137153
1139,0.000114565
1140,0.000123039
1141,7.79E-05
1142,0.000153279
1143,0.000103434
1144,0.000128847
1145,0.000103934
1146,0.000115531
1147,0.000129003
1148,0.000103551
1149,0.000103254
1150,8.44E-05
1151,0.000113761
1152,0.000129324
1153,0.000110555
1154,0.000100066
1155,0.000143767
1156,0.00011144
1157,0.000105478
1158,0.000134152
1159,0.00012236
1160,8.65E-05
1161,0.000130831
1162,0.000114631
1163,0.000105912
1164,9.50E-05
1165,0.000101952
1166,0.000119583
1167,0.000132077
1168,9.64E-05
1169,0.000109385
1170,0.000131529
1171,0.000108924
1172,0.000105273
1173,9.80E-05
1174,0.000122918
1175,0.000130517
1176,7.34E-05
1177,0.000147905
1178,0.000125807
1179,8.31E-05
1180,9.12E-05
1181,0.000145333
1182,9.70E-05
1183,0.000104695
1184,0.000102766
1185,9.33E-05
1186,0.000140885
1187,9.78E-05
1188,0.000124807
1189,8.85E-05
1190,0.000118406
1191,9.79E-05
1192,0.000114048
1193,0.000127638
1194,0.00011364
1195,9.03E-05
1196,8.71E-05
1197,0.000104856
1198,0.000128121
1199,0.000107232
1200,0.000126384
1201,0.000116898
1202,0.000110446
1203,9.17E-05
1204,8.57E-05
1205,0.000108374
1206,0.00012301
1207,5.73E-05
1208,0.000126085
1209,0.000123741
1210,0.000101499
1211,0.000133626
1212,9.04E-05
1213,8.60E-05
1214,0.000125802
1215,0.000146238
1216,7.74E-05
1217,9.44E-05
1218,0.000100792
1219,9.95E-05
1220,7.94E-05
1221,0.00011512
1222,0.000132043
1223,7.87E-05
1224,7.03E-05
1225,0.000158166
1226,0.00012367
1227,9.32E-05
1228,0.00011967
1229,0.000116193
1230,0.000104525
1231,7.44E-05
1232,0.000145429
1233,9.47E-05
1234,7.65E-05
1235,0.000140515
1236,0.000105979
1237,8.54E-05
1238,0.000105354
1239,0.000104273
1240,0.000129873
1241,0.000102494
1242,7.95E-05
1243,9.56E-05
1244,0.000112009
1245,9.94E-05
1246,8.60E-05
1247,8.25E-05
1248,0.000131412
1249,0.000123497
1250,9.61E-05
1251,7.18E-05
1252,0.000101233
1253,0.000111776
1254,0.000151723
1255,0.000102239
1256,8.83E-05
1257,0.000117016
1258,8.58E-05
1259,0.000105561
1260,6.81E-05
1261,0.000110644
1262,0.000127147
1263,8.36E-05
1264,0.000112952
1265,0.000118018
1266,0.000103107
1267,8.36E-05
1268,0.000117666
1269,9.97E-05
1270,0.000104687
1271,0.000129346
1272,9.28E-05
1273,0.000120663
1274,0.000100936
1275,0.000115325
1276,0.000116068
1277,9.40E-05
1278,0.000111029
1279,0.000114605
1280,9.98E-05
1281,0.00012717
1282,0.000100163
1283,0.000106827
1284,0.000115858
1285,6.89E-05
1286,9.71E-05
1287,0.000109324
1288,0.00010045
1289,0.000128565
1290,9.81E-05
1291,7.94E-05
1292,9.49E-05
1293,0.00010237
1294,0.000101889
1295,0.000129873
1296,0.000100969
1297,7.60E-05
1298,8.41E-05
1299,0.000119744
1300,0.00011052
1301,0.000117306
1302,9.94E-05
1303,9.73E-05
1304,8.58E-05
1305,0.000125001
1306,0.000121853
1307,0.000116742
1308,8.37E-05
1309,8.00E-05
1310,8.01E-05
1311,0.000104708
1312,8.76E-05
1313,0.000100999
1314,0.00011641
1315,7.42E-05
1316,0.000109198
1317,0.000105399
1318,0.00010626
1319,9.25E-05
1320,8.44E-05
1321,0.000117043
1322,8.89E-05
1323,0.000144878
1324,0.000114306
1325,9.66E-05
1326,0.00010985
1327,9.02E-05
1328,7.00E-05
1329,7.42E-05
1330,0.000111616
1331,9.93E-05
1332,0.000114908
1333,0.000129321
1334,8.50E-05
1335,7.19E-05
1336,0.000132105
1337,9.30E-05
1338,0.000115634
1339,8.72E-05
1340,9.68E-05
1341,0.000123543
1342,9.74E-05
1343,9.74E-05
1344,5.77E-05
1345,0.000111165
1346,0.000103772
1347,7.71E-05
1348,9.55E-05
1349,9.54E-05
1350,9.73E-05
1351,0.000107439
1352,8.04E-05
1353,8.11E-05
1354,0.000124669
1355,6.16E-05
1356,0.000113268
1357,0.000145209
1358,9.35E-05
1359,8.11E-05
1360,0.000119823
1361,6.42E-05
1362,9.86E-05
1363,0.000114949
1364,8.19E-05
1365,0.000100496
1366,7.40E-05
1367,8.74E-05
1368,8.17E-05
1369,0.000110468
1370,7.55E-05
1371,0.000118742
1372,0.000117114
1373,8.52E-05
1374,7.66E-05
1375,9.31E-05
1376,0.000106156
1377,5.78E-05
1378,9.78E-05
1379,9.32E-05
1380,8.76E-05
1381,7.87E-05
1382,8.16E-05
1383,9.69E-05
1384,8.57E-05
1385,8.79E-05
1386,0.000124723
1387,8.88E-05
1388,8.17E-05
1389,7.80E-05
1390,0.000107867
1391,9.61E-05
1392,7.14E-05
1393,8.55E-05
1394,0.000122814
1395,0.000115156
1396,6.24E-05
1397,0.000145048
1398,9.53E-05
1399,7.73E-05
1400,0.000108436
1401,7.32E-05
1402,9.94E-05
1403,8.99E-05
1404,8.93E-05
1405,6.02E-05
1406,8.51E-05
1407,0.000137416
1408,5.33E-05
1409,0.000107465
1410,0.000124492
1411,7.84E-05
1412,8.86E-05
1413,7.31E-05
1414,0.000106638
1415,9.94E-05
1416,0.000103266
1417,0.000102791
1418,9.48E-05
1419,9.44E-05
1420,7.36E-05
1421,0.000101321
1422,9.52E-05
1423,6.46E-05
1424,9.95E-05
1425,0.000105075
1426,8.87E-05
1427,7.28E-05
1428,0.000126354
1429,0.000103112
1430,9.47E-05
1431,9.64E-05
1432,7.54E-05
1433,0.0001191
1434,6.15E-05
1435,0.000109776
1436,9.64E-05
1437,8.37E-05
1438,8.97E-05
1439,8.60E-05
1440,8.32E-05
1441,0.000116943
1442,0.000109866
1443,7.68E-05
1444,7.83E-05
1445,0.000105931
1446,6.16E-05
1447,0.000108194
1448,9.14E-05
1449,8.22E-05
1450,7.21E-05
1451,9.62E-05
1452,0.000107524
1453,8.66E-05
1454,0.000104676
1455,8.63E-05
1456,8.33E-05
1457,9.75E-05
1458,0.000113919
1459,7.36E-05
1460,8.75E-05
1461,9.90E-05
1462,9.54E-05
1463,6.76E-05
1464,0.00010348
1465,8.19E-05
1466,7.13E-05
1467,7.66E-05
1468,9.77E-05
1469,9.41E-05
1470,8.54E-05
1471,8.98E-05
1472,8.07E-05
1473,8.67E-05
1474,8.89E-05
1475,9.07E-05
1476,0.000121837
1477,8.50E-05
1478,5.31E-05
1479,0.00011739
1480,8.79E-05
1481,7.65E-05
1482,5.66E-05
1483,9.26E-05
1484,9.35E-05
1485,8.06E-05
1486,0.000104953
1487,7.99E-05
1488,7.31E-05
1489,9.93E-05
1490,0.000102098
1491,9.59E-05
1492,7.56E-05
1493,0.000112451
1494,7.15E-05
1495,0.000106593
1496,8.37E-05
1497,8.80E-05
1498,8.14E-05
1499,7.33E-05
1500,8.56E-05
1501,9.04E-05
1502,7.18E-05
1503,9.20E-05
1504,9.88E-05
1505,8.40E-05
1506,0.000122536
1507,9.15E-05
1508,9.92E-05
1509,7.75E-05
1510,9.18E-05
1511,9.05E-05
1512,9.16E-05
1513,7.31E-05
1514,7.12E-05
1515,9.69E-05
1516,7.89E-05
1517,8.85E-05
1518,9.24E-05
1519,9.10E-05
1520,0.000114993
1521,5.84E-05
1522,8.94E-05
1523,9.62E-05
1524,6.89E-05
1525,8.33E-05
1526,7.35E-05
1527,9.50E-05
1528,7.88E-05
1529,9.52E-05
1530,8.21E-05
1531,7.80E-05
1532,0.000116781
1533,9.17E-05
1534,4.83E-05
1535,0.000105736
1536,7.75E-05
1537,7.48E-05
1538,8.54E-05
1539,0.000107897
1540,6.05E-05
1541,9.85E-05
1542,0.000101962
1543,9.81E-05
1544,7.80E-05
1545,7.66E-05
1546,8.58E-05
1547,6.20E-05
1548,6.48E-05
1549,0.000113895
1550,0.000105113
1551,6.60E-05
1552,5.60E-05
1553,9.21E-05
1554,0.000111608
1555,6.64E-05
1556,8.31E-05
1557,8.75E-05
1558,7.03E-05
1559,8.07E-05
1560,9.14E-05
1561,8.50E-05
1562,5.17E-05
1563,7.79E-05
1564,9.50E-05
1565,8.48E-05
1566,8.69E-05
1567,6.11E-05
1568,8.86E-05
1569,0.00011891
1570,8.27E-05
1571,0.000103043
1572,6.54E-05
1573,8.70E-05
1574,7.44E-05
1575,8.77E-05
1576,8.18E-05
1577,7.96E-05
1578,0.000102512
1579,5.60E-05
1580,0.000102893
1581,8.99E-05
1582,8.61E-05
1583,7.76E-05
1584,8.18E-05
1585,0.00010057
1586,7.75E-05
1587,8.96E-05
1588,6.13E-05
1589,9.39E-05
1590,7.47E-05
1591,8.19E-05
1592,9.02E-05
1593,8.70E-05
1594,7.29E-05
1595,7.88E-05
1596,8.86E-05
1597,7.80E-05
1598,9.00E-05
1599,8.31E-05
1600,8.09E-05
1601,6.97E-05
1602,9.47E-05
1603,7.20E-05
1604,7.32E-05
1605,8.20E-05
1606,6.96E-05
1607,8.22E-05
1608,7.83E-05
1609,8.27E-05
1610,7.56E-05
1611,8.23E-05
1612,7.66E-05
1613,6.56E-05
1614,8.44E-05
1615,7.33E-05
1616,0.000101279
1617,8.47E-05
1618,7.54E-05
1619,6.85E-05
1620,7.33E-05
1621,8.50E-05
1622,0.000102337
1623,7.59E-05
1624,7.40E-05
1625,6.93E-05
1626,8.00E-05
